접수일자,제작사,차명,모델년도
2025-11-14,르노코리아,QM6,2020
2025-11-14,현대자동차,쏘나타 하이브리드 (SONATA Hybrid),2024
2025-11-14,BMW,BMW X3 xDrive20d,2012
2025-11-14,르노코리아,QM6,2020
2025-11-14,르노코리아,QM6,2023
2025-11-14,기아,카니발 리무진,2019
2025-11-14,르노코리아,QM6,2018
2025-11-14,르노코리아,QM6,2020
2025-11-14,현대자동차,그랜저 하이브리드,2019
2025-11-14,르노코리아,QM6,2018
2025-11-14,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025
2025-11-14,르노코리아,QM6,2018
2025-11-14,루트17,Danigo,2018
2025-11-14,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024
2025-11-14,르노코리아,QM6,2018
2025-11-14,기아,니로 EV,2019
2025-11-14,르노코리아,QM6,2020
2025-11-14,한국지엠,올란도 2.0 LPG,2013
2025-11-14,르노코리아,QM6,2020
2025-11-14,현대자동차,i40 Saloon,2014
2025-11-14,르노코리아,QM6,2019
2025-11-14,르노코리아,QM6,2019
2025-11-14,현대자동차,아반떼(AVANTE),2017
2025-11-14,기아,K5,2024
2025-11-14,혼다코리아,CBR600R3,2025
2025-11-14,르노코리아,QM6,2018
2025-11-14,기아,쏘렌토 하이브리드,2022
2025-11-14,기아,카니발,2016
2025-11-14,르노코리아,QM6,2019
2025-11-14,기아,K5,2023
2025-11-14,르노코리아,QM6,2020
2025-11-14,르노코리아,QM6,2018
2025-11-14,르노코리아,QM6,2019
2025-11-14,기아,K5,2024
2025-11-17,BMW,BMW 520d M Sport Package,2020
2025-11-17,한국지엠,트레일블레이저 1.35 TURBO FWD,2021
2025-11-17,태영테크,태영25.5톤카고트럭,2024
2025-11-17,한중특장,한중12.1톤윙바디,2023
2025-11-17,현대자동차,코나 일렉트릭(KONA Electric),2023
2025-11-17,현대자동차,아반떼(AVANTE),2018
2025-11-17,르노코리아,SM6,2016
2025-11-17,현대자동차,쏘나타(SONATA),2026
2025-11-17,지엠아시아퍼시픽지역본부,캐딜락 XT5,2020
2025-11-17,기아,스토닉,2019
2025-11-17,메르세데스-벤츠,Mercedes-Benz GLC300 4MATIC,2020
2025-11-17,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2022
2025-11-17,기아,스포티지 하이브리드,2024
2025-11-17,현대자동차,GV70,2022
2025-11-17,BMW,BMW 520d,2017
2025-11-17,현대자동차,투싼 하이브리드(TUCSON HYBRID),2021
2025-11-17,기아,EV6,2022
2025-11-17,르노코리아,QM6,2018
2025-11-17,기아,EV9,2024
2025-11-17,혼다코리아,CBR600R3,2025
2025-11-17,현대자동차,그랜저(GRANDEUR),2015
2025-11-17,르노코리아,QM6,2020
2025-11-17,혼다코리아,CBR600R3,2025
2025-11-17,르노코리아,QM6,2017
2025-11-17,르노코리아,QM6,2021
2025-11-17,르노코리아,QM6,2019
2025-11-17,현대자동차,그랜저(GRANDEUR),2021
2025-11-17,기아,K5,2022
2025-11-17,지엠아시아퍼시픽지역본부,CADILLAC CT5 2.0T,2020
2025-11-17,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025
2025-11-17,현대자동차,코나 하이브리드(KONA HYBRID),2025
2025-11-17,르노코리아,QM6,2020
2025-11-17,기아,K7,2019
2025-11-17,기아,카니발,2021
2025-11-17,르노코리아,QM6,2017
2025-11-17,르노코리아,QM6,2021
2025-11-17,르노코리아,QM6,2019
2025-11-17,기아,EV9,2024
2025-11-17,쎄보모빌리티,CEVO-C,2020
2025-11-17,기아,카니발 리무진,2021
2025-11-17,르노코리아,QM6,2017
2025-11-17,쎄보모빌리티,CEVO-C,2020
2025-11-17,기아,봉고Ⅲ 윙바디,2024
2025-11-17,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-11-17,혼다코리아,CBR600R3,2025
2025-11-17,기아,K5,2020
2025-11-17,기아,K5,2011
2025-11-17,메르세데스-벤츠,C200 CGI,2011
2025-11-18,기아,니로 플러스,2023
2025-11-18,르노코리아,QM6,2019
2025-11-18,르노코리아,QM6,2019
2025-11-18,기아,쏘렌토 하이브리드,2021
2025-11-18,현대자동차,쏘나타(SONATA),2020
2025-11-18,르노코리아,QM3,2016
2025-11-18,기아,K3,2018
2025-11-18,케이지모빌리티(KGMobilityCorp),MUSSO EV,2026
2025-11-18,현대자동차,팰리세이드(PALISADE),2021
2025-11-18,한국지엠,캡티바 2.0 디젤,2018
2025-11-18,한국토요타자동차,렉서스 NX300h,2017
2025-11-18,기아,EV6,2023
2025-11-18,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025
2025-11-18,현대자동차,팰리세이드(PALISADE),2024
2025-11-18,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-11-18,현대자동차,G80,2022
2025-11-18,현대자동차,싼타페(SANTAFE),2024
2025-11-18,현대자동차,제네시스(GENESIS),2012
2025-11-18,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025
2025-11-18,르노코리아,QM6,2021
2025-11-18,폭스바겐그룹,Tiguan 2.0 TDI Blue Motion,2015
2025-11-18,BMW,BMW X4 xDrive20d,2015
2025-11-18,혼다코리아,CBR600R3,2025
2025-11-18,혼다코리아,CBR600R3,2025
2025-11-18,메르세데스-벤츠,벤츠 A220,2020
2025-11-18,현대자동차,아반떼(AVANTE),2021
2025-11-18,재규어랜드로버코리아,레인지로버 스포츠 3.0D,2016
2025-11-18,BMW,BMW 420i Coupe,2018
2025-11-18,폭스바겐그룹,Golf 2.0 TDI BMT,2016
2025-11-18,기아,쏘렌토 하이브리드,2022
2025-11-18,한불모터스,Peugeot 508 2.0 BlueHDi,2020
2025-11-18,혼다코리아,CBR600R3,2025
2025-11-18,르노코리아,QM6,2020
2025-11-18,케이지모빌리티(KGMobilityCorp),토레스,2024
2025-11-18,르노코리아,QM6,2017
2025-11-18,기아,쏘렌토 하이브리드,2022
2025-11-18,기아,K7 하이브리드,2017
2025-11-18,BMW,BMW 530i,2018
2025-11-18,르노코리아,QM6,2017
2025-11-18,현대자동차,쏘나타 (SONATA),2012
2025-11-18,르노코리아,QM6,2017
2025-11-18,제이스모빌리티,이티4밴,2023
2025-11-18,폭스바겐그룹,A7 55 TFSI quattro,2020
2025-11-18,르노코리아,QM6,2018
2025-11-18,혼다코리아,CBR600R3,2025
2025-11-18,르노코리아,QM6,2020
2025-11-18,기아,카니발,2021
2025-11-18,한국지엠,올란도 2.0 LPG,2012
2025-11-18,포르쉐코리아,718 박스터 GTS 4.0,2022
2025-11-18,혼다코리아,CBR600R3,2025
2025-11-18,현대자동차,넥쏘 (NEXO) 수소전기차,2020
2025-11-18,기아,K5,2021
2025-11-18,르노코리아,QM6,2017
2025-11-18,르노코리아,QM6,2018
2025-11-18,르노코리아,QM6,2019
2025-11-18,혼다코리아,CBR600R3,2025
2025-11-18,기아,K7,2020
2025-11-18,기아,쏘렌토 하이브리드,2023
2025-11-18,혼다코리아,CBR600R3,2025
2025-11-19,현대자동차,G80,2023
2025-11-19,기아,카니발 리무진,2019
2025-11-19,메르세데스-벤츠,Mercedes-Maybach GLS 600,2025
2025-11-19,BMW,BMW X5 xDrive50e,2025
2025-11-19,BMW,BMW 530i xDrive M Sport Package Plus,2019
2025-11-19,제이스모빌리티,이티4밴 미니,2024
2025-11-19,BMW,BMW 520i Luxury,2020
2025-11-20,기아,EV6,2022
2025-11-20,한국쓰리축,한국쓰리축7.5톤트럭,2023
2025-11-20,케이지모빌리티(KGMobilityCorp),무쏘 스포츠,2026
2025-11-20,에이엠특장,에이엠4톤덤프트럭,2026
2025-11-20,폭스바겐그룹,Tiguan 2.0 TDI,2018
2025-11-20,이브이케이엠씨,MASADA 픽업,2022
2025-11-20,르노코리아,QM6,2020
2025-11-20,한국모터스,GEMMA,2024
2025-11-20,케이지모빌리티(KGMobilityCorp),토레스 EVX,2024
2025-11-20,르노코리아,QM6,2019
2025-11-20,폭스바겐그룹,A7 55 TFSI quattro,2020
2025-11-20,기아,셀토스,2022
2025-11-20,현대자동차,GV60,2022
2025-11-20,현대자동차,싼타페(SANTAFE),2025
2025-11-20,르노코리아,QM6,2017
2025-11-20,현대자동차,팰리세이드(PALISADE),2024
2025-11-20,르노코리아,QM6,2020
2025-11-20,현대자동차,넥쏘 (NEXO) 수소전기차,2019
2025-11-20,혼다코리아,CBR600R3,2025
2025-11-20,르노코리아,QM6,2017
2025-11-20,기아,카니발 하이리무진,2022
2025-11-20,현대자동차,i30,2011
2025-11-20,현대자동차,아반떼(AVANTE),2021
2025-11-20,포드,Explorer 2.3,2020
2025-11-20,기아,쏘렌토,2021
2025-11-20,BMW,BMW 520d,2017
2025-11-20,르노코리아,XM3,2023
2025-11-20,제이스모빌리티,이티밴,2023
2025-11-20,르노코리아,QM6,2026
2025-11-20,르노코리아,QM6,2017
2025-11-20,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024
2025-11-20,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2022
2025-11-20,르노코리아,QM6,2018
2025-11-20,현대자동차,아반떼(AVANTE),2019
2025-11-20,기아,스포티지 하이브리드,2023
2025-11-20,기아,니로 EV,2023
2025-11-20,현대자동차,아반떼(AVANTE),2018
2025-11-21,르노코리아,QM6,2018
2025-11-21,스카니아코리아그룹,스카니아트랙터,2023
2025-11-21,기아,EV6,2022
2025-11-21,기아,K8 하이브리드,2022
2025-11-21,현대자동차,G70,2021
2025-11-21,기아,K5 하이브리드,2024
2025-11-21,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-11-21,메르세데스-벤츠,Mercedes-Benz A 220,2024
2025-11-21,현대자동차,에쿠스 (EQUUS),2006
2025-11-21,재규어랜드로버코리아,재규어 F-PACE 20d,2018
2025-11-21,기아,K9,2022
2025-11-21,BMW,BMW i4 eDrive40,2024
2025-11-21,기아,K7,2020
2025-11-21,르노코리아,QM6,2019
2025-11-21,르노코리아,QM6,2020
2025-11-21,기아,카니발,2021
2025-11-21,포드,Explorer 2.3,2020
2025-11-21,폭스바겐그룹,A6 40 TDI quattro,2016
2025-11-21,현대자동차,넥쏘 (NEXO) 수소전기차,2019
2025-11-21,케이지모빌리티(KGMobilityCorp),토레스,2023
2025-11-21,메르세데스-벤츠,GLC350 e 4Matic,2019
2025-11-21,현대자동차,G80,2022
2025-11-21,한국닛산,LEAF,2019
2025-11-21,BMW,BMW 520d M Sport Package,2020
2025-11-21,BMW,BMW 530i xDrive,2018
2025-11-21,한불모터스,Peugeot 3008 1.5 BlueHDi,2019
2025-11-21,르노코리아,QM6,2021
2025-11-21,재규어랜드로버코리아,디스커버리4 3.0D,2016
2025-11-21,현대자동차,아이오닉 9 (IONIQ 9),2026
2025-11-21,현대자동차,팰리세이드(Palisade),2025
2025-11-21,기아,K5,2023
2025-11-21,현대자동차,GV80,2020
2025-11-21,현대자동차,G80,2021
2025-11-21,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-11-21,르노코리아,QM6,2020
2025-11-21,한국모터트레이딩,CZD300D-A,2025
2025-11-24,기아,K7,2020
2025-11-24,현대자동차,벨로스터(VELOSTER),2012
2025-11-24,DNP,케이탑고소작업차,2025
2025-11-24,기아,EV6,2022
2025-11-24,르노코리아,QM6,2022
2025-11-24,현대자동차,아반떼(AVANTE),2024
2025-11-24,현대자동차,에쿠스(EQUUS),2013
2025-11-24,기아,카니발,2021
2025-11-24,현대자동차,아반떼 N(AVANTE N),2026
2025-11-24,BMW,BMW 430i Convertible M Sport Package,2019
2025-11-24,현대자동차,그랜저(GRANDEUR),2020
2025-11-24,르노코리아,QM6,2020
2025-11-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-11-24,한국지엠,CHEVROLET COLORADO AWD,2024
2025-11-24,르노코리아,QM6,2020
2025-11-24,르노코리아,QM6,2018
2025-11-24,메르세데스-벤츠,E220 d 4Matic,2017
2025-11-24,기아,봉고Ⅲ EV 윙바디,2023
2025-11-24,한국지엠,스파크 1.0,2016
2025-11-24,포드,Lincoln Nautilus 2.7 AWD,2022
2025-11-24,폭스바겐그룹,A7 55 TFSI quattro,2020
2025-11-24,기아,카니발,2016
2025-11-24,혼다코리아,CBR600R3,2025
2025-11-24,기아,K5,2025
2025-11-24,케이지모빌리티(KGMobilityCorp),G4 렉스턴,2018
2025-11-24,현대자동차,투싼 하이브리드(TUCSON HYBRID),2021
2025-11-24,현대자동차,GV60,2022
2025-11-24,현대자동차,넥쏘 (NEXO) 수소전기차,2019
2025-11-24,기아,쏘렌토,2021
2025-11-24,르노코리아,QM6,2017
2025-11-24,기아,K3,2022
2025-11-24,기아,K7 하이브리드,2021
2025-11-24,한국지엠,올란도 2.0 LPG,2013
2025-11-24,포드,Expedition 3.5,2021
2025-11-24,기아,K7,2020
2025-11-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-11-25,현대자동차,팰리세이드(PALISADE),2023
2025-11-25,르노코리아,QM6,2017
2025-11-25,르노코리아,QM6,2018
2025-11-25,기아,K7,2020
2025-11-25,기아,카니발,2021
2025-11-25,기아,카니발,2024
2025-11-25,BMW,BMW 740i xDrive,2025
2025-11-25,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-11-25,르노코리아,QM6,2023
2025-11-25,폭스바겐그룹,A7 55 TFSI quattro,2020
2025-11-25,르노코리아,QM6,2021
2025-11-25,현대자동차,그랜저(GRANDEUR),2015
2025-11-25,포르쉐코리아,타이칸 4S (High. 5인승),2024
2025-11-25,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-11-25,르노코리아,QM6,2020
2025-11-25,기아,EV6,2022
2025-11-25,현대자동차,아반떼(AVANTE),2020
2025-11-25,르노코리아,QM6,2020
2025-11-25,폭스바겐그룹,Tiguan 2.0 TDI 4Motion,2018
2025-11-25,기아,EV6,2022
2025-11-25,르노코리아,QM6,2019
2025-11-25,케이지모빌리티(KGMobilityCorp),토레스 하이브리드,2026
2025-11-25,기아,EV6,2022
2025-11-25,기아,카니발,2021
2025-11-25,포드,이스케이프,2013
2025-11-25,기아,EV6,2023
2025-11-25,기아,쏘렌토,2021
2025-11-25,볼보자동차코리아,볼보 XC90T8 AWD,2019
2025-11-25,한불모터스,Peugeot 508 2.0 BlueHDi,2020
2025-11-25,케이지모빌리티(KGMobilityCorp),코란도,2021
2025-11-25,기아,카니발 하이브리드,2026
2025-11-25,르노코리아,SM5 D,2015
2025-11-25,기아,쏘렌토,2026
2025-11-25,BMW,BMW X5 xDrive40e iPerformance,2016
2025-11-26,혼다코리아,CBR600R3,2025
2025-11-26,르노코리아,QM6,2022
2025-11-26,현대자동차,쏘나타(SONATA),2024
2025-11-26,기아,K5,2022
2025-11-26,현대자동차,쏘나타(SONATA),2020
2025-11-26,현대자동차,GV80,2021
2025-11-26,르노코리아,QM6,2019
2025-11-26,메르세데스-벤츠,Mercedes-Benz GLB220,2021
2025-11-26,기아,EV6,2026
2025-11-26,한국지엠,말리부 1.6 DIESEL,2019
2025-11-26,르노코리아,QM6,2017
2025-11-26,BMW,BMW 530i xDrive,2017
2025-11-26,기아,카니발 리무진,2021
2025-11-26,메르세데스-벤츠,Mercedes-Benz E350 4MATIC,2021
2025-11-26,케이지모빌리티(KGMobilityCorp),MUSSO EV,2026
2025-11-26,기아,카니발,2025
2025-11-26,현대자동차,그랜저 하이브리드(GRANDEUR HYBRID),2023
2025-11-26,현대자동차,EQ900,2016
2025-11-26,현대자동차,넥쏘 (NEXO) 수소전기차,2021
2025-11-27,기아,스포티지,2024
2025-11-27,포르쉐코리아,타이칸 4 (5인승),2026
2025-11-27,폭스바겐그룹,ID.4 Pro,2023
2025-11-27,재규어랜드로버코리아,디스커버리 TD6,2019
2025-11-27,혼다코리아,CBR600R3,2025
2025-11-27,기아,쏘렌토,2021
2025-11-27,르노코리아,QM6,2017
2025-11-27,한국지엠,올란도 2.0 LPG,2016
2025-11-27,기아,스포티지 하이브리드,2022
2025-11-27,기아,K5,2020
2025-11-27,현대자동차,아반떼(AVANTE),2016
2025-11-27,현대자동차,아이오닉5 (IONIQ5),2025
2025-11-27,메르세데스-벤츠,Mercedes-Benz GLC300 4MATIC,2020
2025-11-27,혼다코리아,CBR600R3,2025
2025-11-27,르노코리아,QM6,2022
2025-11-27,기아,셀토스,2020
2025-11-27,기아,셀토스,2020
2025-11-27,기아,카니발 하이리무진,2020
2025-11-27,BMW,BMW 330e,2023
2025-11-27,기아,K7,2020
2025-11-27,현대자동차,아반떼(AVANTE),2021
2025-11-27,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025
2025-11-27,포르쉐코리아,타이칸 4 (5인승),2026
2025-11-27,기아,EV6,2022
2025-11-27,현대자동차,아이오닉5 (IONIQ5),2022
2025-11-27,현대자동차,아이오닉5 (IONIQ5),2022
2025-11-27,테슬라코리아,Model 3 Long Range,2021
2025-11-27,기아,K8 하이브리드,2023
2025-11-27,기아,K8 하이브리드,2023
2025-11-28,기아,스포티지 하이브리드,2025
2025-11-28,기아,K7,2020
2025-11-28,르노코리아,QM6,2020
2025-11-28,기아,카니발 리무진,2023
2025-11-28,르노코리아,QM6,2017
2025-11-28,현대자동차,넥쏘 (NEXO) 수소전기차,2020
2025-11-28,기아,카니발,2021
2025-11-28,메르세데스-벤츠,Mercedes-Benz E 250,2020
2025-11-28,기아,봉고Ⅲ 1톤 EV,2022
2025-11-28,현대자동차,G80,2021
2025-11-28,기아,스포티지,2024
2025-11-28,기아,K8 하이브리드,2025
2025-11-28,BMW,BMW 528i,2012
2025-11-28,제이스모빌리티,이티4밴,2023
2025-11-28,르노코리아,QM6,2018
2025-11-28,르노코리아,QM6,2023
2025-11-28,르노코리아,QM6,2021
2025-11-28,기아,EV6,2022
2025-11-28,기아,쏘렌토 하이브리드,2021
2025-11-28,BMW,BMW 520d xDrive,2018
2025-11-28,기아,EV6,2025
2025-11-28,메르세데스-벤츠,Mercedes-Benz EQE350 4MATIC SUV,2023
2025-11-28,재규어랜드로버코리아,재규어 XF 20d,2017
2025-11-28,재규어랜드로버코리아,디스커버리 TD6,2018
2025-11-28,제이스모빌리티,이티4밴 프로,2024
2025-11-28,기아,스포티지,2016
2025-11-28,현대자동차,팰리세이드(PALISADE),2022
2025-11-28,테슬라코리아,Model 3 Long Range,2021
2025-11-28,현대자동차,그랜저 하이브리드(GRANDEUR HYBRID),2024
2025-11-28,메르세데스-벤츠,Mercedes-Benz E350 4MATIC,2022
2025-11-28,폭스바겐그룹,ID.5 Pro,2025
2025-11-28,현대자동차,GV70,2025
2025-11-28,기아,카니발,2019
2025-12-01,기아,카니발,2021
2025-12-01,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-01,메르세데스-벤츠,Mercedes-Benz E300 d 4MATIC Coupe,2022
2025-12-01,기아,스포티지,2019
2025-12-01,재규어랜드로버코리아,레인지로버 스포츠 SVR,2017
2025-12-01,기아,니로 하이브리드,2023
2025-12-01,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-01,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-01,폭스바겐그룹,A7 55 TFSI quattro,2020
2025-12-01,혼다코리아,CBR600R3,2025
2025-12-01,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-01,현대자동차,넥쏘 (NEXO) 수소전기차,2022
2025-12-01,BMW,BMW 530i,2017
2025-12-01,BMW,BMW iX3 M Sport,2023
2025-12-01,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-01,현대자동차,넥쏘 (NEXO) 수소전기차,2021
2025-12-01,르노코리아,QM6,2022
2025-12-01,현대자동차,코나(KONA),2025
2025-12-01,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-01,르노코리아,QM6,2017
2025-12-01,한국토요타자동차,토요타 Alphard Hybrid,2026
2025-12-01,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-01,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-01,기아,카니발,2019
2025-12-01,르노코리아,XM3,2022
2025-12-01,현대자동차,그랜저(GRANDEUR),2012
2025-12-01,르노코리아,QM6,2021
2025-12-01,르노코리아,QM6,2017
2025-12-01,현대자동차,아반떼(AVANTE),2016
2025-12-01,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-01,현대자동차,그랜저(GRANDEUR),2019
2025-12-01,현대자동차,캐스퍼(CASPER),2023
2025-12-01,기아,EV6,2023
2025-12-01,기아,카니발 하이브리드,2024
2025-12-01,한국지엠,올란도 2.0 LPG,2016
2025-12-01,한국지엠,올란도 2.0 LPG,2016
2025-12-02,폭스바겐그룹,Passat 1.8 TSI,2015
2025-12-02,현대자동차,쏠라티(SOLATI),2025
2025-12-02,현대자동차,그랜저(GRANDEUR),2020
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,르노코리아,QM6,2019
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,폭스바겐그룹,A4 40 TDI quattro,2021
2025-12-02,포드,Explorer 2.3,2020
2025-12-02,메르세데스-벤츠,Mercedes-Maybach S600,2015
2025-12-02,르노코리아,QM3,2017
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,기아,카니발,2023
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,폭스바겐그룹,A7 55 TFSI quattro,2020
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,현대자동차,그랜저(GRANDEUR),2020
2025-12-02,현대자동차,베라크루즈(VERACRUZ),2010
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-12-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025
